id,label,xywh,scanname
https://archief.amsterdam/indexen/deeds/9d6d21e3-c4ac-666d-e053-b784100a1840?location=Location1,Maagdenborgh,"1589,417,426,49",A23656000227
https://archief.amsterdam/indexen/deeds/9d6d21e1-a16a-666d-e053-b784100a1840?location=Location1,Londen,"831,549,339,70",A23647000072
https://archief.amsterdam/indexen/deeds/9d6d21e3-c4ad-666d-e053-b784100a1840?location=Location1,Bergen op Soom,"2924,1940,389,72",A23653000141
https://archief.amsterdam/indexen/deeds/9d6d21e3-c4ad-666d-e053-b784100a1840?location=Location2,Rostocq,"3756,374,220,87",A23653000141
https://archief.amsterdam/indexen/deeds/9d6d21e3-c4ad-666d-e053-b784100a1840?location=Location3,Franckendal,"3334,1876,384,75",A23653000141
https://archief.amsterdam/indexen/deeds/9d6d21e1-a16b-666d-e053-b784100a1840?location=Location1,Fijff in Schotlandt,"3284,480,662,72",A23655000022
https://archief.amsterdam/indexen/deeds/9d6d21e1-a16b-666d-e053-b784100a1840?location=Location2,Dordrecht,"3784,655,319,64",A23655000022
https://archief.amsterdam/indexen/deeds/9d6d21e1-a16b-666d-e053-b784100a1840?location=Location3,Starlin in Schotlandt,"3181,1793,699,79",A23655000022
https://archief.amsterdam/indexen/deeds/e557c10e-abf0-7dcb-e053-b784100a971b?location=Location1,Groenlandt,"3644,1357,343,74",KLAB04781000013
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f0-666d-e053-b784100a1840?location=Location1,Berlijn,"1365,522,336,81",A23655000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f0-666d-e053-b784100a1840?location=Location2,s'Hartogenbosch,"1582,1966,626,81",A23655000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f0-666d-e053-b784100a1840?location=Location3,Embden,"810,2141,335,76",A23655000139
https://archief.amsterdam/indexen/deeds/9d6d21e3-b18e-666d-e053-b784100a1840?location=Location1,Essen,"2124,1965,219,106",A23645000124
https://archief.amsterdam/indexen/deeds/9d6d21e3-b18e-666d-e053-b784100a1840?location=Location2,Liet,"1863,775,162,100",A23645000124
https://archief.amsterdam/indexen/deeds/9d6d21e3-b18e-666d-e053-b784100a1840?location=Location3,Hamb,"2117,2056,249,102",A23645000124
https://archief.amsterdam/indexen/deeds/d0092ad0-b11b-1a7b-e053-b784100aab8a?location=Location1,Rijcxraet,"3824,2309,420,137",NOTG00054000162
https://archief.amsterdam/indexen/deeds/d0092ad0-b11b-1a7b-e053-b784100aab8a?location=Location2,Linnigh,"4793,663,372,129",NOTG00054000162
https://archief.amsterdam/indexen/deeds/d0092ad0-b11b-1a7b-e053-b784100aab8a?location=Location3,Bologne,"3647,2435,417,120",NOTG00054000162
https://archief.amsterdam/indexen/deeds/9d6d21e2-864f-666d-e053-b784100a1840?location=Location1,Flensborch,"2896,588,312,100",A23652000167
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f1-666d-e053-b784100a1840?location=Location1,Bronswijck,"1418,2014,337,83",A23658000108
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f1-666d-e053-b784100a1840?location=Location2,Indien,"946,2112,139,80",A23658000108
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f1-666d-e053-b784100a1840?location=Location3,Harffde in Westvalen,"1768,458,395,69",A23658000108
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8ba-666d-e053-b784100a1840?location=Location1,Wittenb.,"1867,361,227,88",A23653000143
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8ba-666d-e053-b784100a1840?location=Location2,Franckendal,"1287,1865,352,72",A23653000143
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8ba-666d-e053-b784100a1840?location=Location3,Bergen op Soom,"747,1924,331,63",A23653000143
https://archief.amsterdam/indexen/deeds/9d6d21e1-36b3-666d-e053-b784100a1840?location=Location1,Westzamen,"3836,1778,384,82",A23645000075
https://archief.amsterdam/indexen/deeds/9d6d21e1-36b3-666d-e053-b784100a1840?location=Location2,Haerlem,"3914,652,275,96",A23645000075
https://archief.amsterdam/indexen/deeds/9d6d21e1-36b3-666d-e053-b784100a1840?location=Location3,Brasil,"3694,1858,233,88",A23645000075
https://archief.amsterdam/indexen/deeds/d0092ad0-b135-1a7b-e053-b784100aab8a?location=Location1,Northamtonchier,"2111,2179,466,126",NOTG00054000094
https://archief.amsterdam/indexen/deeds/e557c10e-d6ef-7dcb-e053-b784100a971b?location=Location1,Noorwegen,"1525,393,351,72",KLAB04781000036
https://archief.amsterdam/indexen/deeds/e557c10e-d6ef-7dcb-e053-b784100a971b?location=Location2,Courlandt,"2252,463,341,72",KLAB04781000036
https://archief.amsterdam/indexen/deeds/9d6d21e2-8650-666d-e053-b784100a1840?location=Location1,Brunswijck,"3503,559,313,67",A23656000220
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8bc-666d-e053-b784100a1840?location=Location1,Bremen,"1895,1791,300,97",A23660000007
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8bc-666d-e053-b784100a1840?location=Location2,Sexbierum,"1303,1957,326,91",A23660000007
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8bc-666d-e053-b784100a1840?location=Location3,Oostindien,"2022,1937,201,88",A23660000007
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8bc-666d-e053-b784100a1840?location=Location4,Oldenburch,"1830,511,360,88",A23660000007
https://archief.amsterdam/indexen/deeds/9d6d21e2-8e50-666d-e053-b784100a1840?location=Location1,Lubecq,"3079,419,224,71",A23651000132
https://archief.amsterdam/indexen/deeds/e557c10e-d6f4-7dcb-e053-b784100a971b?location=Location1,London in Engelt.,"2619,810,299,60",KLAC01164000028
https://archief.amsterdam/indexen/deeds/e557c10e-d6f4-7dcb-e053-b784100a971b?location=Location2,Huijsduijnen,"4577,1191,381,94",KLAC01164000028
https://archief.amsterdam/indexen/deeds/e557c10e-d6f4-7dcb-e053-b784100a971b?location=Location3,Nantes in Vranckrijck,"4644,1028,332,89",KLAC01164000028
https://archief.amsterdam/indexen/deeds/e557c10e-d6f4-7dcb-e053-b784100a971b?location=Location4,Wieringen,"4061,396,365,83",KLAC01164000028
https://archief.amsterdam/indexen/deeds/9d6d21e0-bd38-666d-e053-b784100a1840?location=Location1,Bristou in Engelant,"872,633,549,112",A23650000070
https://archief.amsterdam/indexen/deeds/e557c10f-2b46-7dcb-e053-b784100a971b?location=Location1,Kuste van Brasil,"1296,1361,680,95",KLAC01164000229
https://archief.amsterdam/indexen/deeds/e557c10f-2b46-7dcb-e053-b784100a971b?location=Location2,Brasil,"1485,813,278,87",KLAC01164000229
https://archief.amsterdam/indexen/deeds/e557c10f-2b46-7dcb-e053-b784100a971b?location=Location3,Zirckzee,"2416,1203,382,80",KLAC01164000229
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f4-666d-e053-b784100a1840?location=Location1,Hamburgh,"1408,612,364,72",A23659000082
https://archief.amsterdam/indexen/deeds/9d6d21e0-49f4-666d-e053-b784100a1840?location=Location2,Weijssenzee wt Duringen,"1011,2114,777,79",A23659000082
https://archief.amsterdam/indexen/deeds/d0092ad0-b17f-1a7b-e053-b784100aab8a?location=Location1,Den Hage,"2713,905,273,115",NOTG00054000121
https://archief.amsterdam/indexen/deeds/d0092ad0-b17f-1a7b-e053-b784100aab8a?location=Location2,Aras,"1872,740,204,104",NOTG00054000121
https://archief.amsterdam/indexen/deeds/9d6d21e3-c4ae-666d-e053-b784100a1840?location=Location1,Utreght,"4077,595,382,100",A23647000216
https://archief.amsterdam/indexen/deeds/9d6d21e1-a1b1-666d-e053-b784100a1840?location=Location1,Antwerpen,"1283,2482,462,87",A20015000007
https://archief.amsterdam/indexen/deeds/9d6d21e1-a1b1-666d-e053-b784100a1840?location=Location2,Enchuijsen,"1811,499,548,68",A20015000007
https://archief.amsterdam/indexen/deeds/9d6d21e1-a1b1-666d-e053-b784100a1840?location=Location3,Coppenhagen,"1643,2396,485,93",A20015000007
https://archief.amsterdam/indexen/deeds/e557c10e-ec7c-7dcb-e053-b784100a971b?location=Location1,Reciffe de Parnambuco,"2103,670,483,68",KLAB04781000046
https://archief.amsterdam/indexen/deeds/e557c10e-ec7c-7dcb-e053-b784100a971b?location=Location2,Brasil,"1657,501,254,84",KLAB04781000046
https://archief.amsterdam/indexen/deeds/e557c10e-ec7c-7dcb-e053-b784100a971b?location=Location3,Wesel,"1844,416,275,82",KLAB04781000046
https://archief.amsterdam/indexen/deeds/e557c10e-ec7c-7dcb-e053-b784100a971b?location=Location4,Haerlem,"3716,418,387,104",KLAB04781000046
https://archief.amsterdam/indexen/deeds/e557c10e-ec7c-7dcb-e053-b784100a971b?location=Location5,Seelant,"1813,2547,354,79",KLAB04781000046
https://archief.amsterdam/indexen/deeds/9d6d21e3-a023-666d-e053-b784100a1840?location=Location1,Cleeff,"2907,417,288,84",A23654000111
https://archief.amsterdam/indexen/deeds/9d6d21e1-1744-666d-e053-b784100a1840?location=Location1,Brasil,"1743,1007,170,68",A30746000007
https://archief.amsterdam/indexen/deeds/9d6d21e1-1744-666d-e053-b784100a1840?location=Location2,Dantsick,"1746,807,226,64",A30746000007
https://archief.amsterdam/indexen/deeds/9d6d21e1-1744-666d-e053-b784100a1840?location=Location3,Hoorn,"761,1572,191,81",A30746000007
https://archief.amsterdam/indexen/deeds/9d6d21e1-36f3-666d-e053-b784100a1840?location=Location1,Kiel in Holsteijn,"2124,711,215,94",A23645000073
https://archief.amsterdam/indexen/deeds/9d6d21df-d8b7-666d-e053-b784100a1840?location=Location1,Maesterlant,"3050,433,421,98",A23658000125
https://archief.amsterdam/indexen/deeds/9d6d21df-d8b7-666d-e053-b784100a1840?location=Location2,Bremen,"3363,2033,256,89",A23658000125
https://archief.amsterdam/indexen/deeds/d0092ad0-b205-1a7b-e053-b784100aab8a?location=Location1,Antwerpen,"4464,550,520,100",NOTG00054000088
https://archief.amsterdam/indexen/deeds/9d6d21e2-146c-666d-e053-b784100a1840?location=Location1,Brasil,"1423,542,150,52",A23657000063
https://archief.amsterdam/indexen/deeds/9d6d21e2-146c-666d-e053-b784100a1840?location=Location2,Edenborch,"1083,1885,264,73",A23657000063
https://archief.amsterdam/indexen/deeds/9d6d21e2-146c-666d-e053-b784100a1840?location=Location3,St. Andries in Schotlt.,"1656,455,493,76",A23657000063
https://archief.amsterdam/indexen/deeds/d0092ad0-b218-1a7b-e053-b784100aab8a?location=Location1,Steenwijck,"1225,988,498,133",NOTG00054000374
https://archief.amsterdam/indexen/deeds/d0092ad0-b218-1a7b-e053-b784100aab8a?location=Location2,Gelder,"2246,2581,342,133",NOTG00054000374
https://archief.amsterdam/indexen/deeds/d0092ad0-b218-1a7b-e053-b784100aab8a?location=Location3,Havelt,"2718,2461,269,146",NOTG00054000374
https://archief.amsterdam/indexen/deeds/9d6d21e2-869f-666d-e053-b784100a1840?location=Location1,Bontslae in Zlesien,"3953,508,254,107",A23653000041
https://archief.amsterdam/indexen/deeds/9d6d21e2-869f-666d-e053-b784100a1840?location=Location2,Kistrijn,"2884,2123,262,55",A23653000041
https://archief.amsterdam/indexen/deeds/9d6d21e2-869f-666d-e053-b784100a1840?location=Location3,Salfelt,"3346,2051,236,67",A23653000041
https://archief.amsterdam/indexen/deeds/e557c10e-ec83-7dcb-e053-b784100a971b?location=Location1,Nieu Nederlandt,"1947,479,614,72",KLAB04781000112
https://archief.amsterdam/indexen/deeds/9d6d21e0-bd84-666d-e053-b784100a1840?location=Location1,West Indien,"2916,2047,456,83",A23652000005
https://archief.amsterdam/indexen/deeds/9d6d21e0-bd84-666d-e053-b784100a1840?location=Location2,Cebberits,"3685,1894,365,84",A23652000005
https://archief.amsterdam/indexen/deeds/9d6d21e0-bd84-666d-e053-b784100a1840?location=Location3,Bommel,"3808,560,414,94",A23652000005
https://archief.amsterdam/indexen/deeds/9d6d21e0-bd84-666d-e053-b784100a1840?location=Location4,Dueren,"3466,1962,217,84",A23652000005
https://archief.amsterdam/indexen/deeds/9d6d21e2-f8fd-666d-e053-b784100a1840?location=Location1,Bergen St. Wijnocx,"2814,637,506,87",A23659000028
https://archief.amsterdam/indexen/deeds/9d6d21df-d8bb-666d-e053-b784100a1840?location=Location1,Eedenburch,"2847,472,415,71",A23650000237
https://archief.amsterdam/indexen/deeds/9d6d21df-d8bb-666d-e053-b784100a1840?location=Location2,Enchuijsen,"3927,626,309,88",A23650000237
https://archief.amsterdam/indexen/deeds/9d6d21df-d8bb-666d-e053-b784100a1840?location=Location3,Oost Indien,"3737,532,390,85",A23650000237
https://archief.amsterdam/indexen/deeds/9d6d21e0-c8b8-666d-e053-b784100a1840?location=Location1,Almarschen,"3160,360,297,68",A30772000033
https://archief.amsterdam/indexen/deeds/9d6d21e2-146f-666d-e053-b784100a1840?location=Location1,Dronthem in Noorwegen,"770,578,513,88",A23658000032
https://archief.amsterdam/indexen/deeds/9d6d21e2-146f-666d-e053-b784100a1840?location=Location2,Ysnach in Duringen,"815,2109,654,59",A23658000032
https://archief.amsterdam/indexen/deeds/e557c10f-2b82-7dcb-e053-b784100a971b?location=Location1,Dordrecht,"1777,684,365,83",KLAC01164000071
https://archief.amsterdam/indexen/deeds/9d6d21e1-3a97-666d-e053-b784100a1840?location=Location1,Vlaerdingen,"852,1980,437,77",A23654000194
https://archief.amsterdam/indexen/deeds/9d6d21e1-3a97-666d-e053-b784100a1840?location=Location2,'s Hartogenbosch,"1633,462,326,67",A23654000194
https://archief.amsterdam/indexen/deeds/9d6d21e1-3a97-666d-e053-b784100a1840?location=Location3,Tongeren,"1781,1837,313,82",A23654000194
https://archief.amsterdam/indexen/deeds/9d6d21e3-a02e-666d-e053-b784100a1840?location=Location1,Curacao,"4424,737,316,84",A30768000099
https://archief.amsterdam/indexen/deeds/9d6d21e3-a02e-666d-e053-b784100a1840?location=Location2,Londen,"3956,656,316,94",A30768000099
https://archief.amsterdam/indexen/deeds/a3cb51cc-0abc-50ee-e053-b784100a6caf?location=Location1,Nimmegen,"4329,474,552,76",KLAB05562000007
https://archief.amsterdam/indexen/deeds/a3cb51cc-0abc-50ee-e053-b784100a6caf?location=Location2,Angola,"4377,1093,273,102",KLAB05562000007
https://archief.amsterdam/indexen/deeds/a3cb51cc-0abc-50ee-e053-b784100a6caf?location=Location3,Loando St. Paulo,"3493,1166,570,95",KLAB05562000007
https://archief.amsterdam/indexen/deeds/a3cb51cc-0abc-50ee-e053-b784100a6caf?location=Location4,Lotringen,"4400,1256,329,102",KLAB05562000007
https://archief.amsterdam/indexen/deeds/a3cb51cc-0abc-50ee-e053-b784100a6caf?location=Location5,Landt van de Bile,"4460,1973,495,89",KLAB05562000007
https://archief.amsterdam/indexen/deeds/a3cb51cc-0abc-50ee-e053-b784100a6caf?location=Location6,Congo,"3932,1742,265,87",KLAB05562000007
https://archief.amsterdam/indexen/deeds/9d6d21e0-4a6f-666d-e053-b784100a1840?location=Location1,Cherri in Engelant,"1959,1934,302,82",A23655000208
https://archief.amsterdam/indexen/deeds/9d6d21e0-4a6f-666d-e053-b784100a1840?location=Location2,Conterformana in IJrlandt,"1557,539,754,72",A23655000208
https://archief.amsterdam/indexen/deeds/9d6d21e0-bdcd-666d-e053-b784100a1840?location=Location1,Watenbuttel,"1778,717,505,87",A23646000102
https://archief.amsterdam/indexen/deeds/9d6d21e0-bdcd-666d-e053-b784100a1840?location=Location2,Briesack,"1417,1862,347,113",A23646000102
https://archief.amsterdam/indexen/deeds/9d6d21e0-bdcd-666d-e053-b784100a1840?location=Location3,Zeelant,"2021,896,242,62",A23646000102
https://archief.amsterdam/indexen/deeds/e557c10f-6b55-7dcb-e053-b784100a971b?location=Location1,Saltzburgh,"1149,767,352,104",KLAB05555000019
https://archief.amsterdam/indexen/deeds/e557c10f-6b55-7dcb-e053-b784100a971b?location=Location2,Brasil,"1709,407,215,104",KLAB05555000019
https://archief.amsterdam/indexen/deeds/9d6d21e2-f93e-666d-e053-b784100a1840?location=Location1,Oost Indien,"2309,2298,161,65",A23647000229
https://archief.amsterdam/indexen/deeds/9d6d21e2-f93e-666d-e053-b784100a1840?location=Location2,Deventer,"1636,1007,421,121",A23647000229
https://archief.amsterdam/indexen/deeds/9d6d21e2-f93e-666d-e053-b784100a1840?location=Location3,Den Hage,"1307,2258,293,86",A23647000229
https://archief.amsterdam/indexen/deeds/d0092ad0-b2fe-1a7b-e053-b784100aab8a?location=Location1,Edenburgh,"3434,2449,426,116",NOTG00054000391
https://archief.amsterdam/indexen/deeds/d0092ad0-b2fe-1a7b-e053-b784100aab8a?location=Location2,Pleimuijen,"3406,944,416,121",NOTG00054000391
https://archief.amsterdam/indexen/deeds/9d6d21e2-f93f-666d-e053-b784100a1840?location=Location1,Heidelbergh,"947,687,414,73",A23646000166
https://archief.amsterdam/indexen/deeds/9d6d21e2-f93f-666d-e053-b784100a1840?location=Location2,Hage,"2101,955,200,68",A23646000166
https://archief.amsterdam/indexen/deeds/9d6d21e2-f93f-666d-e053-b784100a1840?location=Location3,Jiveren,"1074,2103,216,71",A23646000166
https://archief.amsterdam/indexen/deeds/9d6d21e2-f93f-666d-e053-b784100a1840?location=Location4,Saxen,"1545,2040,178,79",A23646000166
https://archief.amsterdam/indexen/deeds/9d6d21df-d8fb-666d-e053-b784100a1840?location=Location1,Coldum,"3518,685,268,101",A23646000019
https://archief.amsterdam/indexen/deeds/9d6d21df-d8fb-666d-e053-b784100a1840?location=Location2,Brasil,"3634,1843,341,93",A23646000019
https://archief.amsterdam/indexen/deeds/9d6d21e3-0426-666d-e053-b784100a1840?location=Location1,Den Bosch,"3508,505,288,70",A23654000045
https://archief.amsterdam/indexen/deeds/9d6d21e2-86e0-666d-e053-b784100a1840?location=Location1,Holsteijn,"3015,1952,307,64",A23653000099
https://archief.amsterdam/indexen/deeds/9d6d21e2-86e0-666d-e053-b784100a1840?location=Location2,Edenborgh in Schotlt,"3404,479,625,65",A23653000099
https://archief.amsterdam/indexen/deeds/9d6d21e0-4a71-666d-e053-b784100a1840?location=Location1,Eupen,"2928,1530,158,60",A23656000062
https://archief.amsterdam/indexen/deeds/9d6d21e0-4a71-666d-e053-b784100a1840?location=Location2,Hamborgh,"2902,438,297,59",A23656000062
https://archief.amsterdam/indexen/deeds/9d6d21e0-4a71-666d-e053-b784100a1840?location=Location3,Munster,"3596,1539,285,59",A23656000062
https://archief.amsterdam/indexen/deeds/9d6d21e2-1d61-666d-e053-b784100a1840?location=Location1,Aelborch,"4039,2374,296,83",A23645000148
https://archief.amsterdam/indexen/deeds/9d6d21e2-1d61-666d-e053-b784100a1840?location=Location2,Houbroo in Denemarcken,"4142,598,229,94",A23645000148
https://archief.amsterdam/indexen/deeds/9d6d21e2-1d61-666d-e053-b784100a1840?location=Location3,Coppenhagen,"2816,2368,385,110",A23645000148
https://archief.amsterdam/indexen/deeds/9d6d21e2-1d61-666d-e053-b784100a1840?location=Location4,Minnen,"3800,963,226,79",A23645000148
https://archief.amsterdam/indexen/deeds/d0092ad0-b341-1a7b-e053-b784100aab8a?location=Location1,Tiuckesburrij,"1117,1640,633,92",A23644000185
https://archief.amsterdam/indexen/deeds/d0092ad0-b341-1a7b-e053-b784100aab8a?location=Location2,Heden,"635,1949,262,114",A23644000185
https://archief.amsterdam/indexen/deeds/9d6d21e2-86e2-666d-e053-b784100a1840?location=Location1,Oudewater,"1739,410,375,63",A23656000130
https://archief.amsterdam/indexen/deeds/9d6d21df-d8fe-666d-e053-b784100a1840?location=Location1,Concxbacq,"3431,408,578,78",A20015000093
https://archief.amsterdam/indexen/deeds/9d6d21df-d8fe-666d-e053-b784100a1840?location=Location2,Maesterlant,"4484,3016,514,99",A20015000093
https://archief.amsterdam/indexen/deeds/9d6d21e0-5354-666d-e053-b784100a1840?location=Location1,Vrieslant,"3126,592,277,65",A23649000102
https://archief.amsterdam/indexen/deeds/d0092ad0-b3a8-1a7b-e053-b784100aab8a?location=Location1,Stockholm,"1213,957,528,127",NOTG00054000402
https://archief.amsterdam/indexen/deeds/9d6d21e2-f942-666d-e053-b784100a1840?location=Location1,Augsborch,"1847,1996,368,81",A23657000041
https://archief.amsterdam/indexen/deeds/9d6d21e2-f942-666d-e053-b784100a1840?location=Location2,Geelkercken int landt van Gulick,"1324,476,811,65",A23657000041
https://archief.amsterdam/indexen/deeds/d0092ad0-b3dd-1a7b-e053-b784100aab8a?location=Location1,Touterstad int land van Brunswijc,"3791,792,770,131",NOTG00054000232
https://archief.amsterdam/indexen/deeds/9d6d21e3-a03b-666d-e053-b784100a1840?location=Location1,Reciffo de Parnambuco,"1060,1461,917,103",A30761000070
https://archief.amsterdam/indexen/deeds/9d6d21e3-c4bc-666d-e053-b784100a1840?location=Location1,Dunbij in Engelandt,"3762,502,300,78",A23658000051
https://archief.amsterdam/indexen/deeds/9d6d21e3-a03f-666d-e053-b784100a1840?location=Location1,Cabo Verde,"3914,742,442,110",A30768000118
https://archief.amsterdam/indexen/deeds/9d6d21e3-a03f-666d-e053-b784100a1840?location=Location2,Middelburgh,"4936,1057,466,110",A30768000118
https://archief.amsterdam/indexen/deeds/9d6d21e3-a03f-666d-e053-b784100a1840?location=Location3,Engelant,"4462,3312,494,132",A30768000118
https://archief.amsterdam/indexen/deeds/9d6d21e2-8f59-666d-e053-b784100a1840?location=Location1,Pleijmouth in Engelandt,"1735,490,381,73",A23651000096
https://archief.amsterdam/indexen/deeds/9d6d21e0-4abf-666d-e053-b784100a1840?location=Location1,Warder,"2379,526,230,48",A23658000175
https://archief.amsterdam/indexen/deeds/9d6d21e0-4abf-666d-e053-b784100a1840?location=Location2,Der Schellingh,"2826,406,510,48",A23658000175
https://archief.amsterdam/indexen/deeds/9d6d21e2-14fd-666d-e053-b784100a1840?location=Location1,Seelandt,"1208,606,222,55",A23655000028
https://archief.amsterdam/indexen/deeds/9d6d21e2-14fd-666d-e053-b784100a1840?location=Location2,Dublin in Yrlandt,"674,493,618,51",A23655000028
https://archief.amsterdam/indexen/deeds/9d6d21e2-14fd-666d-e053-b784100a1840?location=Location3,Northuijs,"857,1867,309,83",A23655000028
https://archief.amsterdam/indexen/deeds/9d6d21e0-c67a-666d-e053-b784100a1840?location=Location1,Rotterdam,"1079,446,328,73",A23651000064
https://archief.amsterdam/indexen/deeds/9d6d21e0-c67a-666d-e053-b784100a1840?location=Location2,Ocxfort,"1803,1551,251,97",A23651000064
https://archief.amsterdam/indexen/deeds/9d6d21e0-c67a-666d-e053-b784100a1840?location=Location3,Emmerick,"1497,1623,379,78",A23651000064
https://archief.amsterdam/indexen/deeds/9d6d21e1-a288-666d-e053-b784100a1840?location=Location1,Uisdom,"1092,1888,177,85",A23656000164
https://archief.amsterdam/indexen/deeds/9d6d21e1-a288-666d-e053-b784100a1840?location=Location2,Gulick,"1858,522,265,73",A23656000164
https://archief.amsterdam/indexen/deeds/9d6d21df-d945-666d-e053-b784100a1840?location=Location1,Woerden,"2968,679,415,117",A23648000084
https://archief.amsterdam/indexen/deeds/9d6d21e2-14fe-666d-e053-b784100a1840?location=Location1,De Amstel,"3965,669,255,62",A23660000023
https://archief.amsterdam/indexen/deeds/9d6d21e2-14fe-666d-e053-b784100a1840?location=Location2,Ditmarschen,"2900,1780,463,74",A23660000023
https://archief.amsterdam/indexen/deeds/9d6d21e2-14fe-666d-e053-b784100a1840?location=Location3,'t Zijdts,"3210,1691,221,89",A23660000023
https://archief.amsterdam/indexen/deeds/9d6d21e2-872c-666d-e053-b784100a1840?location=Location1,Swoll,"3141,1711,205,78",A23653000145
https://archief.amsterdam/indexen/deeds/9d6d21e2-872c-666d-e053-b784100a1840?location=Location2,Wedel bij Hamborg,"3027,449,408,55",A23653000145
https://archief.amsterdam/indexen/deeds/9d6d21e2-872c-666d-e053-b784100a1840?location=Location3,Brussel,"3084,1782,324,75",A23653000145
https://archief.amsterdam/indexen/deeds/9d6d21df-d948-666d-e053-b784100a1840?location=Location1,Heidelbergh,"4000,352,281,83",A23658000240
https://archief.amsterdam/indexen/deeds/9d6d21df-d948-666d-e053-b784100a1840?location=Location2,Sleeswijck,"2915,1697,360,80",A23658000240
https://archief.amsterdam/indexen/deeds/9d6d21df-d948-666d-e053-b784100a1840?location=Location3,Gunea,"3456,482,226,71",A23658000240
https://archief.amsterdam/indexen/deeds/9d6d21df-d948-666d-e053-b784100a1840?location=Location4,Cabo Verde,"3709,1700,356,66",A23658000240
https://archief.amsterdam/indexen/deeds/d0092ad0-b451-1a7b-e053-b784100aab8a?location=Location1,Lesterchier,"4947,3241,402,104",NOTG00054000057
https://archief.amsterdam/indexen/deeds/d0092ad0-b451-1a7b-e053-b784100aab8a?location=Location2,Betfortchier,"4186,2741,512,136",NOTG00054000057
https://archief.amsterdam/indexen/deeds/9d6d21e1-3bb8-666d-e053-b784100a1840?location=Location1,Bresil,"651,608,207,85",A30772000009
https://archief.amsterdam/indexen/deeds/9d6d21e1-3bb8-666d-e053-b784100a1840?location=Location2,Parnambuco,"1565,1706,304,71",A30772000009
https://archief.amsterdam/indexen/deeds/9d6d21e2-8f98-666d-e053-b784100a1840?location=Location1,Jarck,"3698,728,323,80",A23645000091
https://archief.amsterdam/indexen/deeds/9d6d21e3-c4be-666d-e053-b784100a1840?location=Location1,Edemb. in Schotlandt,"785,436,477,84",A23653000038
https://archief.amsterdam/indexen/deeds/9d6d21e1-a28b-666d-e053-b784100a1840?location=Location1,Erffort,"1935,2191,291,87",A23658000155
https://archief.amsterdam/indexen/deeds/9d6d21e1-a28b-666d-e053-b784100a1840?location=Location2,Baesel,"1647,479,269,81",A23658000155
https://archief.amsterdam/indexen/deeds/9d6d21e1-3c06-666d-e053-b784100a1840?location=Location1,Harlingen,"1247,344,245,75",A20362000054
https://archief.amsterdam/indexen/deeds/9d6d21e1-3c06-666d-e053-b784100a1840?location=Location2,Oost Indien,"1408,409,341,56",A20362000054
https://archief.amsterdam/indexen/deeds/9d6d21e1-3c06-666d-e053-b784100a1840?location=Location3,Leeuwaarden,"1058,875,330,67",A20362000054
https://archief.amsterdam/indexen/deeds/9d6d21e3-6b94-666d-e053-b784100a1840?location=Location1,Tirole,"951,2094,239,82",A23646000198
https://archief.amsterdam/indexen/deeds/9d6d21e3-6b94-666d-e053-b784100a1840?location=Location2,Ceullen,"932,754,391,90",A23646000198
https://archief.amsterdam/indexen/deeds/9d6d21e2-877c-666d-e053-b784100a1840?location=Location1,Oostindien,"3801,1758,407,64",A23650000229
https://archief.amsterdam/indexen/deeds/9d6d21e2-877c-666d-e053-b784100a1840?location=Location2,Franckenbergh in Meijssen,"2948,496,705,55",A23650000229
https://archief.amsterdam/indexen/deeds/9d6d21e2-877c-666d-e053-b784100a1840?location=Location3,Saltzwedel,"3593,1673,432,80",A23650000229
https://archief.amsterdam/indexen/deeds/9d6d21e2-877c-666d-e053-b784100a1840?location=Location4,Wijer,"3669,1603,214,76",A23650000229
https://archief.amsterdam/indexen/deeds/9d6d21e3-6bd9-666d-e053-b784100a1840?location=Location1,De Welster,"1756,410,310,57",A23656000122
https://archief.amsterdam/indexen/deeds/9d6d21e3-6bd9-666d-e053-b784100a1840?location=Location2,Eberdien in Schotlandt,"1234,1575,681,65",A23656000122
https://archief.amsterdam/indexen/deeds/9d6d21e2-1538-666d-e053-b784100a1840?location=Location1,Worckum in Vrieslandt,"1331,2042,607,72",A23655000201
https://archief.amsterdam/indexen/deeds/9d6d21e2-1538-666d-e053-b784100a1840?location=Location2,Greuningerlt.,"2001,1966,307,72",A23655000201
https://archief.amsterdam/indexen/deeds/9d6d21e2-1538-666d-e053-b784100a1840?location=Location3,Greuningen,"1395,532,428,81",A23655000201
https://archief.amsterdam/indexen/deeds/9d6d21e0-4b0c-666d-e053-b784100a1840?location=Location1,Delff,"1929,668,127,47",A23655000150
